tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Copa do Brasil,Marica,0.0,1.0,Guarani SP,2.0,5.0,95.0,122.0,10.0,7.0,19:00:00,2022-03-01,-1.0,1.0,LOST,WON,7.0
Copa do Brasil,Icasa,0.0,0.0,Tombense MG,4.0,1.0,85.0,83.0,7.0,8.0,18:30:00,2022-03-01,0.0,0.0,DRAW,DRAW,5.0
Copa do Brasil,Campinense Clube,0.0,0.0,Sao Paulo,0.0,4.0,73.0,105.0,7.0,9.0,00:30:00,2022-02-25,0.0,0.0,DRAW,DRAW,4.0
Copa do Brasil,Bahia de Feira,2.0,5.0,Coritiba,7.0,4.0,81.0,75.0,18.0,21.0,22:00:00,2022-02-24,-3.0,3.0,LOST,WON,11.0
Copa do Brasil,Sao Raimundo AM,0.0,1.0,Manaus,4.0,5.0,99.0,122.0,5.0,10.0,19:30:00,2022-02-24,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,Fluminense PI,2.0,0.0,Oeste,4.0,8.0,142.0,175.0,13.0,11.0,18:30:00,2022-02-24,2.0,-2.0,WON,LOST,12.0
Copa do Brasil,Nova Iguacu,0.0,0.0,Criciuma,6.0,3.0,71.0,59.0,9.0,3.0,18:30:00,2022-02-24,0.0,0.0,DRAW,DRAW,9.0
Copa do Brasil,Humaita,2.0,2.0,Brasiliense,4.0,6.0,103.0,92.0,11.0,10.0,01:00:00,2022-02-24,0.0,0.0,DRAW,DRAW,10.0
Copa do Brasil,Atletico Alagoinhas,1.0,1.0,CSA,6.0,3.0,78.0,79.0,19.0,15.0,00:30:00,2022-02-24,0.0,0.0,DRAW,DRAW,9.0
Copa do Brasil,CS Sergipe,0.0,5.0,Cruzeiro,2.0,3.0,111.0,141.0,11.0,16.0,00:30:00,2022-02-24,-5.0,5.0,LOST,WON,5.0
Copa do Brasil,Tocantinopolis EC,1.0,0.0,Nautico Capibaribe,0.0,11.0,32.0,48.0,3.0,5.0,23:30:00,2022-02-23,1.0,-1.0,WON,LOST,11.0
Copa do Brasil,GE Gloria,1.0,0.0,Brasil de Pelotas,1.0,8.0,33.0,27.0,2.0,8.0,23:00:00,2022-02-23,1.0,-1.0,WON,LOST,9.0
Copa do Brasil,Azuriz FC,1.0,0.0,Botafogo SP,4.0,5.0,171.0,133.0,17.0,3.0,22:00:00,2022-02-23,1.0,-1.0,WON,LOST,9.0
Copa do Brasil,ASA,0.0,2.0,Cuiaba,6.0,7.0,87.0,72.0,5.0,5.0,22:00:00,2022-02-23,-2.0,2.0,LOST,WON,13.0
Copa do Brasil,Salgueiro,0.0,3.0,Santos,5.0,7.0,136.0,113.0,8.0,12.0,22:00:00,2022-02-23,-3.0,3.0,LOST,WON,12.0
Copa do Brasil,tuntum EC,4.0,2.0,Volta Redonda,4.0,6.0,42.0,98.0,6.0,12.0,18:30:00,2022-02-23,2.0,-2.0,WON,LOST,10.0
Copa do Brasil,FC Cascavel,1.0,0.0,Ponte Preta,7.0,2.0,124.0,97.0,14.0,7.0,00:30:00,2022-02-23,1.0,-1.0,WON,LOST,9.0
Copa do Brasil,URT MG,1.0,1.0,Avai,9.0,8.0,127.0,97.0,19.0,10.0,22:00:00,2022-02-22,0.0,0.0,DRAW,DRAW,17.0
Copa do Brasil,Lagarto,0.0,0.0,Figueirense,6.0,1.0,131.0,111.0,12.0,6.0,19:30:00,2022-02-22,0.0,0.0,DRAW,DRAW,7.0
Copa do Brasil,Athletico Paranaense,1.0,2.0,Atletico Mineiro,10.0,2.0,79.0,64.0,19.0,11.0,00:30:00,2021-12-16,-1.0,1.0,LOST,WON,12.0
Copa do Brasil,Atletico Mineiro,4.0,0.0,Athletico Paranaense,8.0,5.0,82.0,69.0,11.0,9.0,20:30:00,2021-12-12,4.0,-4.0,WON,LOST,13.0
Copa do Brasil,Fortaleza FC,1.0,2.0,Atletico Mineiro,6.0,3.0,130.0,86.0,12.0,6.0,01:30:00,2021-10-28,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,Flamengo,0.0,3.0,Athletico Paranaense,9.0,1.0,95.0,49.0,22.0,5.0,01:30:00,2021-10-28,-3.0,3.0,LOST,WON,10.0
Copa do Brasil,Atletico Mineiro,4.0,0.0,Fortaleza FC,6.0,7.0,66.0,87.0,17.0,4.0,01:30:00,2021-10-21,4.0,-4.0,WON,LOST,13.0
Copa do Brasil,Athletico Paranaense,2.0,1.0,Flamengo,3.0,7.0,118.0,123.0,8.0,11.0,01:30:00,2021-10-21,1.0,-1.0,WON,LOST,10.0
Copa do Brasil,Fortaleza FC,3.0,1.0,Sao Paulo,6.0,5.0,127.0,111.0,14.0,8.0,01:30:00,2021-09-16,2.0,-2.0,WON,LOST,11.0
Copa do Brasil,Flamengo,2.0,0.0,Gremio,4.0,4.0,88.0,85.0,11.0,9.0,01:30:00,2021-09-16,2.0,-2.0,WON,LOST,8.0
Copa do Brasil,Atletico Mineiro,1.0,0.0,Fluminense,2.0,5.0,114.0,78.0,9.0,3.0,23:00:00,2021-09-15,1.0,-1.0,WON,LOST,7.0
Copa do Brasil,Fluminense,1.0,2.0,Atletico Mineiro,5.0,4.0,98.0,76.0,7.0,9.0,01:30:00,2021-08-27,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,Gremio,0.0,4.0,Flamengo,4.0,3.0,98.0,75.0,10.0,11.0,01:30:00,2021-08-26,-4.0,4.0,LOST,WON,7.0
Copa do Brasil,Sao Paulo,2.0,2.0,Fortaleza FC,2.0,5.0,112.0,115.0,12.0,18.0,01:30:00,2021-08-26,0.0,0.0,DRAW,DRAW,7.0
Copa do Brasil,Athletico Paranaense,1.0,0.0,Santos,9.0,8.0,98.0,115.0,12.0,6.0,23:00:00,2021-08-25,1.0,-1.0,WON,LOST,17.0
Copa do Brasil,ABC,0.0,1.0,Flamengo,3.0,6.0,86.0,113.0,2.0,11.0,01:30:00,2021-08-06,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,Juazeirense,2.0,0.0,Santos,4.0,10.0,108.0,143.0,8.0,9.0,23:15:00,2021-08-05,2.0,-2.0,WON,LOST,14.0
Copa do Brasil,EC Bahia,2.0,1.0,Atletico Mineiro,5.0,3.0,83.0,96.0,16.0,8.0,01:30:00,2021-08-05,1.0,-1.0,WON,LOST,8.0
Copa do Brasil,Vasco Da Gama RJ,1.0,2.0,Sao Paulo,2.0,6.0,99.0,155.0,8.0,15.0,01:30:00,2021-08-05,-1.0,1.0,LOST,WON,8.0
Copa do Brasil,Atletico Goianiense,2.0,2.0,Athletico Paranaense,10.0,3.0,121.0,105.0,8.0,9.0,23:15:00,2021-08-04,0.0,0.0,DRAW,DRAW,13.0
Copa do Brasil,CRB,0.0,1.0,Fortaleza FC,3.0,1.0,110.0,126.0,5.0,14.0,20:30:00,2021-08-04,-1.0,1.0,LOST,WON,4.0
Copa do Brasil,Gremio,1.0,0.0,Vitoria EC,10.0,2.0,103.0,71.0,13.0,7.0,23:00:00,2021-08-03,1.0,-1.0,WON,LOST,12.0
Copa do Brasil,Fluminense,3.0,0.0,Criciuma,4.0,3.0,125.0,138.0,7.0,7.0,20:30:00,2021-07-31,3.0,-3.0,WON,LOST,7.0
Copa do Brasil,Flamengo,6.0,0.0,ABC,4.0,2.0,109.0,77.0,23.0,1.0,00:00:00,2021-07-30,6.0,-6.0,WON,LOST,6.0
Copa do Brasil,Fortaleza FC,2.0,1.0,CRB,3.0,0.0,120.0,65.0,15.0,4.0,20:30:00,2021-07-29,1.0,-1.0,WON,LOST,3.0
Copa do Brasil,Atletico Mineiro,2.0,0.0,EC Bahia,5.0,6.0,109.0,93.0,14.0,13.0,01:30:00,2021-07-29,2.0,-2.0,WON,LOST,11.0
Copa do Brasil,Sao Paulo,2.0,0.0,Vasco Da Gama RJ,9.0,4.0,79.0,74.0,18.0,11.0,01:30:00,2021-07-29,2.0,-2.0,WON,LOST,13.0
Copa do Brasil,Santos,4.0,0.0,Juazeirense,12.0,1.0,156.0,79.0,22.0,5.0,23:15:00,2021-07-28,4.0,-4.0,WON,LOST,13.0
Copa do Brasil,Athletico Paranaense,2.0,1.0,Atletico Goianiense,6.0,0.0,99.0,102.0,10.0,7.0,20:30:00,2021-07-28,1.0,-1.0,WON,LOST,6.0
Copa do Brasil,Vitoria EC,0.0,3.0,Gremio,4.0,7.0,79.0,102.0,9.0,16.0,01:30:00,2021-07-28,-3.0,3.0,LOST,WON,11.0
Copa do Brasil,Criciuma,2.0,1.0,Fluminense,2.0,3.0,93.0,111.0,8.0,10.0,23:15:00,2021-07-27,1.0,-1.0,WON,LOST,5.0
Copa do Brasil,Flamengo,2.0,0.0,Coritiba,13.0,4.0,126.0,89.0,14.0,,01:30:00,2021-06-17,2.0,-2.0,WON,LOST,17.0
Copa do Brasil,Ceara,0.0,3.0,Fortaleza FC,9.0,3.0,103.0,79.0,8.0,12.0,01:30:00,2021-06-11,-3.0,3.0,LOST,WON,12.0
Copa do Brasil,Internacional,1.0,3.0,Vitoria,8.0,3.0,157.0,132.0,15.0,11.0,01:30:00,2021-06-11,-2.0,2.0,LOST,WON,11.0
Copa do Brasil,Atletico Mineiro,2.0,1.0,Clube Do Remo,6.0,2.0,118.0,123.0,15.0,9.0,23:00:00,2021-06-10,1.0,-1.0,WON,LOST,8.0
Copa do Brasil,Coritiba,0.0,1.0,Flamengo,2.0,5.0,71.0,117.0,5.0,15.0,23:00:00,2021-06-10,-1.0,1.0,LOST,WON,7.0
Copa do Brasil,Brasiliense,0.0,0.0,Gremio,0.0,3.0,77.0,72.0,8.0,6.0,19:30:00,2021-06-10,0.0,0.0,DRAW,DRAW,3.0
Copa do Brasil,Bragantino,2.0,1.0,Fluminense,8.0,4.0,148.0,114.0,20.0,5.0,01:30:00,2021-06-10,1.0,-1.0,WON,LOST,12.0
Copa do Brasil,Criciuma,2.0,2.0,America MG,2.0,6.0,126.0,166.0,13.0,12.0,01:30:00,2021-06-10,0.0,0.0,DRAW,DRAW,8.0
Copa do Brasil,Atletico Goianiense,0.0,0.0,Corinthians,1.0,12.0,85.0,110.0,5.0,15.0,01:30:00,2021-06-10,0.0,0.0,DRAW,DRAW,13.0
Copa do Brasil,EC Bahia,1.0,0.0,Vila Nova,10.0,3.0,110.0,70.0,17.0,12.0,23:00:00,2021-06-09,1.0,-1.0,WON,LOST,13.0
Copa do Brasil,Juazeirense,1.0,0.0,Cruzeiro,5.0,7.0,132.0,122.0,10.0,11.0,23:00:00,2021-06-09,1.0,-1.0,WON,LOST,12.0
Copa do Brasil,Athletico Paranaense,1.0,0.0,Avai,8.0,3.0,117.0,126.0,7.0,8.0,23:00:00,2021-06-09,1.0,-1.0,WON,LOST,11.0
Copa do Brasil,Palmeiras,0.0,1.0,CRB,10.0,0.0,153.0,84.0,30.0,2.0,23:00:00,2021-06-09,-1.0,1.0,LOST,WON,10.0
Copa do Brasil,ABC,3.0,0.0,Chapecoense,1.0,13.0,83.0,92.0,8.0,20.0,20:30:00,2021-06-09,3.0,-3.0,WON,LOST,14.0
Copa do Brasil,Vasco Da Gama RJ,1.0,1.0,Boavista SC Saquarema,9.0,4.0,132.0,96.0,19.0,8.0,20:30:00,2021-06-09,0.0,0.0,DRAW,DRAW,13.0
Copa do Brasil,Sao Paulo,9.0,1.0,4 de Julho EC,9.0,4.0,148.0,101.0,17.0,10.0,23:00:00,2021-06-08,8.0,-8.0,WON,LOST,13.0
Copa do Brasil,Santos,1.0,0.0,Cianorte,3.0,2.0,148.0,108.0,8.0,5.0,20:30:00,2021-06-08,1.0,-1.0,WON,LOST,5.0
Copa do Brasil,CRB,0.0,1.0,Palmeiras,10.0,8.0,97.0,133.0,11.0,9.0,01:30:00,2021-06-04,-1.0,1.0,LOST,WON,18.0
Copa do Brasil,Avai,1.0,1.0,Athletico Paranaense,4.0,4.0,124.0,111.0,12.0,9.0,23:00:00,2021-06-03,0.0,0.0,DRAW,DRAW,8.0
Copa do Brasil,Vitoria,0.0,1.0,Internacional,7.0,9.0,74.0,160.0,7.0,8.0,23:00:00,2021-06-03,-1.0,1.0,LOST,WON,16.0
Copa do Brasil,Cruzeiro,1.0,0.0,Juazeirense,11.0,6.0,138.0,89.0,10.0,8.0,20:30:00,2021-06-03,1.0,-1.0,WON,LOST,17.0
Copa do Brasil,Corinthians,0.0,2.0,Atletico Goianiense,4.0,1.0,128.0,104.0,10.0,9.0,01:30:00,2021-06-03,-2.0,2.0,LOST,WON,5.0
Copa do Brasil,Fluminense,2.0,0.0,Bragantino,7.0,1.0,106.0,111.0,9.0,3.0,01:30:00,2021-06-03,2.0,-2.0,WON,LOST,8.0
Copa do Brasil,America MG,0.0,0.0,Criciuma,6.0,2.0,199.0,123.0,14.0,9.0,01:30:00,2021-06-03,0.0,0.0,DRAW,DRAW,8.0
Copa do Brasil,Clube Do Remo,0.0,2.0,Atletico Mineiro,7.0,4.0,139.0,111.0,18.0,13.0,23:00:00,2021-06-02,-2.0,2.0,LOST,WON,11.0
Copa do Brasil,Fortaleza FC,1.0,1.0,Ceara,1.0,3.0,120.0,89.0,11.0,10.0,23:00:00,2021-06-02,0.0,0.0,DRAW,DRAW,4.0
Copa do Brasil,Chapecoense,3.0,1.0,ABC,11.0,3.0,113.0,113.0,9.0,6.0,20:30:00,2021-06-02,2.0,-2.0,WON,LOST,14.0
Copa do Brasil,Gremio,2.0,0.0,Brasiliense,7.0,7.0,157.0,124.0,18.0,8.0,20:30:00,2021-06-02,2.0,-2.0,WON,LOST,14.0
Copa do Brasil,Boavista SC Saquarema,0.0,1.0,Vasco Da Gama RJ,4.0,5.0,80.0,91.0,7.0,6.0,01:30:00,2021-06-02,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,4 de Julho EC,3.0,2.0,Sao Paulo,2.0,6.0,117.0,144.0,13.0,13.0,01:30:00,2021-06-02,1.0,-1.0,WON,LOST,8.0
Copa do Brasil,Cianorte,0.0,2.0,Santos,1.0,9.0,100.0,148.0,5.0,17.0,23:00:00,2021-06-01,-2.0,2.0,LOST,WON,10.0
Copa do Brasil,Vila Nova,0.0,1.0,EC Bahia,6.0,4.0,122.0,148.0,11.0,19.0,20:30:00,2021-06-01,-1.0,1.0,LOST,WON,10.0
Copa do Brasil,Joinville,0.0,2.0,Atletico Goianiense,6.0,4.0,116.0,138.0,12.0,10.0,01:30:00,2021-04-16,-2.0,2.0,LOST,WON,10.0
Copa do Brasil,4 de Julho EC,0.0,0.0,Cuiaba,1.0,3.0,100.0,91.0,9.0,8.0,23:00:00,2021-04-15,0.0,0.0,DRAW,DRAW,4.0
Copa do Brasil,Avai,2.0,0.0,FC Cascavel,8.0,1.0,96.0,100.0,20.0,8.0,23:00:00,2021-04-15,2.0,-2.0,WON,LOST,9.0
Copa do Brasil,ABC,1.0,1.0,Botafogo RJ,1.0,8.0,70.0,97.0,9.0,14.0,01:30:00,2021-04-15,0.0,0.0,DRAW,DRAW,9.0
Copa do Brasil,America RN,0.0,1.0,Cruzeiro,5.0,8.0,85.0,137.0,10.0,19.0,01:30:00,2021-04-15,-1.0,1.0,LOST,WON,13.0
Copa do Brasil,America MG,1.0,1.0,Ferroviario,5.0,2.0,166.0,116.0,16.0,13.0,23:00:00,2021-04-14,0.0,0.0,DRAW,DRAW,7.0
Copa do Brasil,CSA,1.0,1.0,Clube Do Remo,4.0,6.0,83.0,93.0,9.0,10.0,01:30:00,2021-04-14,0.0,0.0,DRAW,DRAW,10.0
Copa do Brasil,Cianorte,1.0,0.0,Santa Cruz FC,4.0,0.0,88.0,62.0,16.0,5.0,23:00:00,2021-04-13,1.0,-1.0,WON,LOST,4.0
Copa do Brasil,Paysandu,1.0,2.0,CRB,5.0,7.0,114.0,91.0,21.0,14.0,20:45:00,2021-04-13,-1.0,1.0,LOST,WON,12.0
Copa do Brasil,Vila Nova,1.0,1.0,EC Juventude,2.0,3.0,43.0,68.0,3.0,2.0,01:30:00,2021-04-09,0.0,0.0,DRAW,DRAW,5.0
Copa do Brasil,Criciuma,1.0,1.0,Ponte Preta,5.0,1.0,98.0,108.0,13.0,8.0,23:00:00,2021-04-08,0.0,0.0,DRAW,DRAW,6.0
Copa do Brasil,EC Bahia,4.0,1.0,Manaus,5.0,8.0,113.0,105.0,16.0,20.0,01:30:00,2021-04-08,3.0,-3.0,WON,LOST,13.0
Copa do Brasil,Tombense MG,1.0,2.0,Vasco Da Gama RJ,4.0,5.0,87.0,80.0,11.0,12.0,01:30:00,2021-04-08,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,Vitoria EC,2.0,0.0,Rio Branco ES,13.0,2.0,105.0,68.0,24.0,6.0,23:00:00,2021-04-07,2.0,-2.0,WON,LOST,15.0
Copa do Brasil,Fortaleza FC,1.0,0.0,Ypiranga RS,6.0,2.0,122.0,93.0,18.0,5.0,01:30:00,2021-04-07,1.0,-1.0,WON,LOST,8.0
Copa do Brasil,Coritiba,3.0,2.0,Operario PR,6.0,3.0,129.0,119.0,8.0,13.0,23:00:00,2021-04-06,1.0,-1.0,WON,LOST,9.0
Copa do Brasil,Goianesia,2.0,3.0,CRB,2.0,3.0,77.0,79.0,11.0,19.0,18:30:00,2021-03-27,-1.0,1.0,LOST,WON,5.0
Copa do Brasil,Corinthians,1.0,1.0,Retro FC Brasil,9.0,2.0,86.0,111.0,11.0,12.0,00:30:00,2021-03-27,0.0,0.0,DRAW,DRAW,11.0
Copa do Brasil,Jaragua EC,1.0,4.0,Manaus,3.0,3.0,79.0,100.0,8.0,13.0,18:30:00,2021-03-26,-3.0,3.0,LOST,WON,6.0
Copa do Brasil,Ypiranga AP,0.0,4.0,Santa Cruz FC,3.0,3.0,81.0,83.0,11.0,21.0,18:30:00,2021-03-26,-4.0,4.0,LOST,WON,6.0
Copa do Brasil,Porto Velho EC,0.0,1.0,Ferroviario,3.0,5.0,101.0,113.0,17.0,22.0,18:28:09,2021-03-25,-1.0,1.0,LOST,WON,8.0
Copa do Brasil,Penarol AM,1.0,1.0,Ypiranga RS,2.0,16.0,107.0,116.0,8.0,20.0,23:00:00,2021-03-18,0.0,0.0,DRAW,DRAW,18.0
Copa do Brasil,Uniao Rondonopolis,0.0,1.0,Coritiba,5.0,7.0,90.0,118.0,10.0,19.0,20:30:00,2021-03-18,-1.0,1.0,LOST,WON,12.0
Copa do Brasil,Caldense MG,1.0,1.0,Vasco Da Gama RJ,5.0,7.0,100.0,92.0,27.0,5.0,20:30:00,2021-03-18,0.0,0.0,DRAW,DRAW,12.0
Copa do Brasil,Treze,0.0,1.0,America MG,7.0,1.0,73.0,78.0,16.0,11.0,19:00:00,2021-03-18,-1.0,1.0,LOST,WON,8.0
Copa do Brasil,Marilia,0.0,0.0,Criciuma,2.0,7.0,37.0,38.0,3.0,5.0,18:30:00,2021-03-18,0.0,0.0,DRAW,DRAW,9.0
Copa do Brasil,Salgueiro,0.0,3.0,Corinthians,4.0,5.0,152.0,108.0,9.0,12.0,00:30:00,2021-03-18,-3.0,3.0,LOST,WON,9.0
Copa do Brasil,Caxias RS,0.0,1.0,Fortaleza FC,8.0,3.0,90.0,63.0,9.0,7.0,23:00:00,2021-03-17,-1.0,1.0,LOST,WON,11.0
Copa do Brasil,Esportivo Bento Goncalves,0.0,2.0,Clube Do Remo,5.0,7.0,63.0,77.0,5.0,10.0,23:00:00,2021-03-17,-2.0,2.0,LOST,WON,12.0
Copa do Brasil,Santa Cruz RS,0.0,0.0,Joinville,4.0,4.0,120.0,127.0,9.0,2.0,23:00:00,2021-03-17,0.0,0.0,DRAW,DRAW,8.0
Copa do Brasil,Retro FC Brasil,1.0,0.0,Brusque,2.0,8.0,97.0,126.0,15.0,8.0,21:00:00,2021-03-17,1.0,-1.0,WON,LOST,10.0
Copa do Brasil,Atletico Alagoinhas,0.0,3.0,Vila Nova,5.0,3.0,66.0,51.0,12.0,7.0,20:00:00,2021-03-17,-3.0,3.0,LOST,WON,8.0
Copa do Brasil,Nova Mutum EC,0.0,0.0,Tombense MG,4.0,4.0,81.0,75.0,10.0,6.0,19:30:00,2021-03-17,0.0,0.0,DRAW,DRAW,8.0
Copa do Brasil,Picos,1.0,0.0,Atletico Acreano,10.0,2.0,114.0,89.0,14.0,6.0,19:00:00,2021-03-17,1.0,-1.0,WON,LOST,12.0
Copa do Brasil,Castanhal,0.0,3.0,Volta Redonda,2.0,5.0,89.0,83.0,10.0,18.0,18:30:00,2021-03-17,-3.0,3.0,LOST,WON,7.0
Copa do Brasil,Juventude MA,0.0,2.0,Operario PR,6.0,9.0,146.0,148.0,20.0,19.0,18:30:00,2021-03-17,-2.0,2.0,LOST,WON,15.0
Copa do Brasil,Murici,0.0,3.0,EC Juventude,2.0,3.0,125.0,127.0,11.0,9.0,00:30:00,2021-03-17,-3.0,3.0,LOST,WON,5.0
Copa do Brasil,CS Sergipe,0.0,0.0,Cuiaba,2.0,14.0,143.0,132.0,10.0,8.0,22:15:00,2021-03-16,0.0,0.0,DRAW,DRAW,16.0
Copa do Brasil,Boavista SC Saquarema,3.0,1.0,Goias,4.0,8.0,78.0,127.0,10.0,16.0,00:30:00,2021-03-12,2.0,-2.0,WON,LOST,12.0
Copa do Brasil,Sao Raimundo RR,1.0,1.0,Cruzeiro,8.0,4.0,107.0,145.0,9.0,14.0,22:15:00,2021-03-11,0.0,0.0,DRAW,DRAW,12.0
Copa do Brasil,Uberlandia,1.0,1.0,Luverdense,3.0,2.0,151.0,120.0,10.0,9.0,20:00:00,2021-03-11,0.0,0.0,DRAW,DRAW,5.0
Copa do Brasil,Real FC,0.0,2.0,America RN,1.0,4.0,79.0,93.0,15.0,15.0,18:30:00,2021-03-11,-2.0,2.0,LOST,WON,5.0
Copa do Brasil,Moto Club de São Luís,0.0,5.0,Botafogo RJ,5.0,3.0,106.0,136.0,10.0,13.0,00:30:00,2021-03-11,-5.0,5.0,LOST,WON,8.0
Copa do Brasil,Juazeirense,3.0,2.0,Sport Recife,5.0,3.0,80.0,69.0,8.0,15.0,22:15:00,2021-03-10,1.0,-1.0,WON,LOST,8.0
Copa do Brasil,4 de Julho EC,1.0,0.0,AD Confianca,6.0,2.0,119.0,87.0,15.0,10.0,19:00:00,2021-03-10,1.0,-1.0,WON,LOST,8.0
Copa do Brasil,Madureira RJ,0.0,1.0,Paysandu,7.0,4.0,125.0,96.0,7.0,8.0,18:30:00,2021-03-10,-1.0,1.0,LOST,WON,11.0
Copa do Brasil,SE Gama,1.0,2.0,Ponte Preta,3.0,1.0,84.0,83.0,9.0,9.0,18:30:00,2021-03-10,-1.0,1.0,LOST,WON,4.0
Copa do Brasil,Aguia Negra-MS,0.0,1.0,Vitoria,2.0,8.0,83.0,96.0,4.0,16.0,22:15:00,2021-03-09,-1.0,1.0,LOST,WON,10.0
Copa do Brasil,Palmeiras,2.0,0.0,Gremio,3.0,4.0,78.0,84.0,18.0,8.0,21:00:00,2021-03-07,2.0,-2.0,WON,LOST,7.0
Copa do Brasil,Gremio,0.0,1.0,Palmeiras,7.0,4.0,116.0,73.0,10.0,6.0,00:00:00,2021-03-01,-1.0,1.0,LOST,WON,11.0
Copa do Brasil,America MG,0.0,2.0,Palmeiras,3.0,3.0,123.0,110.0,10.0,10.0,00:30:00,2020-12-31,-2.0,2.0,LOST,WON,6.0
Copa do Brasil,Sao Paulo,0.0,0.0,Gremio,10.0,3.0,100.0,74.0,12.0,7.0,00:30:00,2020-12-31,0.0,0.0,DRAW,DRAW,13.0
Copa do Brasil,Gremio,1.0,0.0,Sao Paulo,2.0,4.0,56.0,70.0,4.0,9.0,00:30:00,2020-12-24,1.0,-1.0,WON,LOST,6.0
Copa do Brasil,Palmeiras,1.0,1.0,America MG,11.0,2.0,121.0,95.0,26.0,8.0,00:30:00,2020-12-24,0.0,0.0,DRAW,DRAW,13.0
Copa do Brasil,Sao Paulo,3.0,0.0,Flamengo,3.0,9.0,48.0,84.0,7.0,13.0,00:30:00,2020-11-19,3.0,-3.0,WON,LOST,12.0
Copa do Brasil,America MG,0.0,1.0,Internacional,3.0,5.0,67.0,117.0,5.0,6.0,00:30:00,2020-11-19,-1.0,1.0,LOST,WON,8.0
Copa do Brasil,Gremio,2.0,0.0,Cuiaba,4.0,5.0,73.0,69.0,16.0,9.0,19:30:00,2020-11-18,2.0,-2.0,WON,LOST,9.0
Copa do Brasil,Flamengo,1.0,2.0,Sao Paulo,7.0,4.0,69.0,69.0,9.0,3.0,00:30:00,2020-11-12,-1.0,1.0,LOST,WON,11.0
Copa do Brasil,Internacional,0.0,1.0,America MG,6.0,3.0,156.0,89.0,12.0,9.0,00:30:00,2020-11-12,-1.0,1.0,LOST,WON,9.0
Copa do Brasil,Cuiaba,1.0,2.0,Gremio,6.0,9.0,38.0,49.0,5.0,2.0,22:00:00,2020-11-11,-1.0,1.0,LOST,WON,15.0
Copa do Brasil,Palmeiras,3.0,0.0,Ceara,3.0,2.0,122.0,127.0,11.0,3.0,19:30:00,2020-11-11,3.0,-3.0,WON,LOST,5.0
Copa do Brasil,EC Juventude,0.0,1.0,Gremio,3.0,2.0,107.0,84.0,12.0,10.0,00:30:00,2020-11-06,-1.0,1.0,LOST,WON,5.0
Copa do Brasil,Palmeiras,1.0,0.0,Bragantino,2.0,5.0,85.0,87.0,12.0,10.0,22:00:00,2020-11-05,1.0,-1.0,WON,LOST,7.0
Copa do Brasil,Flamengo,3.0,2.0,Athletico Paranaense,1.0,5.0,86.0,67.0,10.0,6.0,00:30:00,2020-11-05,1.0,-1.0,WON,LOST,6.0
Copa do Brasil,America MG,1.0,1.0,Corinthians,6.0,8.0,97.0,93.0,19.0,9.0,00:30:00,2020-11-05,0.0,0.0,DRAW,DRAW,14.0
Copa do Brasil,Ceara,1.0,0.0,Santos,8.0,3.0,86.0,94.0,14.0,13.0,22:00:00,2020-11-04,1.0,-1.0,WON,LOST,11.0
Copa do Brasil,Internacional,2.0,1.0,Atletico Goianiense,1.0,6.0,113.0,98.0,11.0,9.0,00:30:00,2020-11-04,1.0,-1.0,WON,LOST,7.0
Copa do Brasil,Cuiaba,0.0,0.0,Botafogo RJ,4.0,8.0,107.0,158.0,7.0,20.0,22:00:00,2020-11-03,0.0,0.0,DRAW,DRAW,12.0
Copa do Brasil,Gremio,1.0,0.0,EC Juventude,4.0,3.0,161.0,133.0,9.0,8.0,00:30:00,2020-10-30,1.0,-1.0,WON,LOST,7.0
Copa do Brasil,Bragantino,1.0,3.0,Palmeiras,12.0,2.0,134.0,96.0,20.0,9.0,22:00:00,2020-10-29,-2.0,2.0,LOST,WON,14.0
Copa do Brasil,Athletico Paranaense,0.0,1.0,Flamengo,10.0,8.0,75.0,70.0,11.0,8.0,00:30:00,2020-10-29,-1.0,1.0,LOST,WON,18.0
Copa do Brasil,Corinthians,0.0,1.0,America MG,7.0,0.0,148.0,93.0,14.0,8.0,00:30:00,2020-10-29,-1.0,1.0,LOST,WON,7.0
Copa do Brasil,Atletico Goianiense,1.0,2.0,Internacional,5.0,0.0,79.0,78.0,12.0,7.0,22:00:00,2020-10-28,-1.0,1.0,LOST,WON,5.0
Copa do Brasil,Santos,0.0,0.0,Ceara,6.0,7.0,96.0,94.0,14.0,17.0,19:00:00,2020-10-28,0.0,0.0,DRAW,DRAW,13.0
Copa do Brasil,Botafogo RJ,0.0,1.0,Cuiaba,10.0,2.0,133.0,91.0,23.0,7.0,00:30:00,2020-10-28,-1.0,1.0,LOST,WON,12.0
Copa do Brasil,Sao Paulo,2.0,2.0,Fortaleza FC,6.0,3.0,141.0,120.0,15.0,8.0,23:30:00,2020-10-25,0.0,0.0,DRAW,DRAW,9.0
